Aliso Viejo,sales,465.0
Aliso Viejo,science,196.0
Aliso Viejo,techhelp,53.0
Aliso Viejo,techinfo,111.0
Aliso Viejo,techsoftware,402.0
Aliso Viejo,uncategorized,109.0
Alpaugh,driver,2.0
Alpine,admin,206.0
Alpine,customer,121.0
Alpine,driver,88.0
Alpine,hospitality,46.0
Alpine,medtech,158.0
Alpine,personal,31.0
Alpine,protective,126.0
Alpine,retail,104.0
Alpine,science,88.0
Alta Loma,education,20.0
Alta Loma,therapy,2.0
Alta Loma,veterinary,3.0
Altadena,care,23.0
Altadena,childcare,209.0
Altadena,customer,174.0
Altadena,education,115.0
Altadena,food,13.0
Altadena,meddental,16.0
Altadena,mednurse,19.0
Altadena,uncategorized,26.0
Alviso,driver,2.0
Alviso,manufacturing,2.0
Amboy,driver,0.0
American Canyon,childcare,74.0
American Canyon,food,18.0
American Canyon,manufacturing,61.0
American Canyon,retail,216.0
American Canyon,service,146.0
American Canyon,uncategorized,128.0
American Canyon,warehouse,162.0
Anaheim,accounting,464.0
Anaheim,admin,2607.0
Anaheim,arch,35.0
Anaheim,arts,139.0
Anaheim,care,291.0
Anaheim,childcare,513.0
Anaheim,construction,266.0
Anaheim,customer,3150.0
Anaheim,driver,506.0
Anaheim,education,1391.0
Anaheim,engcivil,102.0
Anaheim,engid,78.0
Anaheim,food,2787.0
Anaheim,hospitality,466.0
Anaheim,hr,724.0
Anaheim,install,2018.0
Anaheim,insurance,330.0
Anaheim,legal,150.0
Anaheim,management,2758.0
Anaheim,manufacturing,743.0
Anaheim,marketing,100.0
Anaheim,meddr,88.0
Anaheim,media,609.0
Anaheim,medinfo,481.0
Anaheim,mednurse,374.0
Anaheim,medtech,439.0
Anaheim,personal,23.0
Anaheim,pharmacy,19.0
Anaheim,project,388.0
Anaheim,protective,916.0
Anaheim,realestate,294.0
Anaheim,retail,3568.0
Anaheim,sales,1225.0
Anaheim,sanitation,329.0
Anaheim,science,40.0
Anaheim,service,862.0
Anaheim,sports,45.0
Anaheim,techhelp,426.0
Anaheim,techinfo,115.0
Anaheim,techsoftware,148.0
Anaheim,therapy,19.0
Anaheim,transport,43.0
Anaheim,uncategorized,791.0
Anaheim,veterinary,61.0
Anaheim,warehouse,1424.0
Anaheim Hills,food,30.0
Anaheim Hills,install,39.0
Anaheim Hills,management,8.0
Anaheim Hills,pharmacy,3.0
Anaheim Hills,techhelp,3.0
Anaheim Hills,techsoftware,120.0
Anderson,admin,62.0
Anderson,childcare,36.0
Anderson,construction,75.0
Anderson,driver,93.0
Anderson,management,20.0
Anderson,medtech,29.0
Anderson,pharmacy,3.0
Anderson,uncategorized,13.0
Angels Camp,care,128.0
Angels Camp,food,22.0
Angels Camp,retail,82.0
Angels Camp,service,38.0
Angels Camp,uncategorized,7.0
Angelus Oaks,driver,1.0
Angwin,education,53.0
Antelope,accounting,3.0
Antelope,childcare,113.0
Antelope,customer,29.0
Antelope,education,22.0
Antelope,install,23.0
Antelope,pharmacy,17.0
Antelope,retail,17.0
Antelope,sanitation,24.0
Antelope,uncategorized,26.0
Antelope Valley,medtech,9.0
Antioch,admin,520.0
Antioch,childcare,116.0
Antioch,customer,23.0
Antioch,driver,191.0
Antioch,education,153.0
Antioch,food,726.0
Antioch,install,575.0
Antioch,management,59.0
Antioch,marketing,180.0
Antioch,mednurse,183.0
Antioch,medtech,307.0
Antioch,personal,3.0
Antioch,pharmacy,286.0
Antioch,protective,203.0
Antioch,retail,901.0
Antioch,sales,305.0
Antioch,sanitation,333.0
Antioch,service,213.0
Antioch,therapy,44.0
Antioch,uncategorized,454.0
Antioch,veterinary,86.0
Antioch,warehouse,17.0
Apple Valley,admin,204.0
Apple Valley,childcare,124.0
Apple Valley,customer,25.0
Apple Valley,driver,353.0
Apple Valley,food,467.0
Apple Valley,management,128.0
Apple Valley,meddr,90.0
Apple Valley,mednurse,138.0
Apple Valley,medtech,103.0
Apple Valley,retail,8.0
Apple Valley,sales,306.0
Apple Valley,service,127.0
Apple Valley,therapy,40.0
Apple Valley,uncategorized,31.0
Apple Valley,warehouse,181.0
Aptos,care,191.0
Aptos,driver,5.0
Aptos,education,65.0
Aptos,mednurse,38.0
Aptos,medtech,46.0
Arcadia,admin,632.0
Arcadia,arch,124.0
Arcadia,care,10.0
Arcadia,customer,68.0
Arcadia,driver,50.0
Arcadia,education,73.0
Arcadia,food,137.0
Arcadia,management,55.0
Arcadia,manufacturing,10.0
Arcadia,meddr,2.0
Arcadia,mednurse,138.0
Arcadia,medtech,2.0
Arcadia,personal,9.0
Arcadia,pharmacy,130.0
Arcadia,realestate,69.0
Arcadia,retail,322.0
Arcadia,sales,116.0
Arcadia,service,81.0
Arcadia,techinfo,32.0
Arcadia,techsoftware,11.0
Arcadia,therapy,64.0
Arcadia,warehouse,45.0
Arcata,customer,159.0
Arcata,food,139.0
Arcata,install,58.0
Arcata,management,4.0
Arcata,meddr,5.0
Arcata,mednurse,3.0
Arcata,medtech,4.0
Arcata,socialscience,61.0
Arcata,uncategorized,58.0
Arden-Arcade,sales,17.0
Arena,education,22.0
Argus,engelectric,2.0
Arleta,customer,92.0
Arlington,accounting,6.0
Armona,driver,8.0
Arroyo Grande,admin,22.0
Arroyo Grande,care,61.0
Arroyo Grande,driver,0.0
Arroyo Grande,food,136.0
Arroyo Grande,manufacturing,138.0
Arroyo Grande,mednurse,75.0
Arroyo Grande,medtech,11.0
Arroyo Grande,protective,6.0
Arroyo Grande,retail,83.0
Arroyo Grande,sales,158.0
Arroyo Grande,service,93.0
Arroyo Grande,therapy,2.0
Artesia,driver,62.0
Artesia,food,90.0
Artesia,management,59.0
Artesia,mednurse,11.0
Arvin,driver,3.0
Arvin,food,13.0
Arvin,mednurse,6.0
Arvin,protective,13.0
Arvin,retail,96.0
Arvin,sales,16.0
Arvin,therapy,8.0
Arvin,uncategorized,104.0
Arvin,warehouse,6.0
Ashland,driver,4.0
Atascadero,customer,113.0
Atascadero,education,38.0
Atascadero,management,87.0
Atascadero,meddr,0.0
Atascadero,retail,83.0
Atascadero,sales,143.0
Atascadero,sanitation,7.0
Atascadero,uncategorized,20.0
Atherton,admin,12.0
Atherton,driver,4.0
Atherton,education,19.0
Atherton,personal,34.0
Atwater,food,580.0
Atwater,install,358.0
Atwater,medtech,1.0
Atwater,protective,37.0
Atwater,techsoftware,12.0
Atwater,uncategorized,142.0
Auberry,retail,46.0
Auburn,accounting,52.0
Auburn,admin,268.0
Auburn,care,14.0
Auburn,construction,2.0
Auburn,customer,161.0
Auburn,education,123.0
Auburn,food,285.0
Auburn,install,113.0
Auburn,management,184.0
Auburn,manufacturing,23.0
Auburn,marketing,29.0
Auburn,meddr,0.0
Auburn,medinfo,142.0
Auburn,mednurse,122.0
Auburn,medtech,170.0
Auburn,personal,16.0
Auburn,pharmacy,5.0
Auburn,retail,344.0
Auburn,sales,435.0
Auburn,sanitation,46.0
Auburn,techsoftware,181.0
Auburn,therapy,95.0
Auburn,uncategorized,18.0
Avalon,food,47.0
Avalon,mednurse,81.0
Avalon,retail,88.0
Avalon,therapy,22.0
Avenal,admin,55.0
Avery,service,0.0
Avila Beach,install,7.0
Avila Beach,management,10.0
Avocado Heights,driver,1.0
Azusa,accounting,40.0
Azusa,care,0.0
Azusa,childcare,269.0
Azusa,customer,271.0
Azusa,driver,34.0
Azusa,education,30.0
Azusa,engchem,39.0
Azusa,food,105.0
Azusa,install,228.0
Azusa,management,20.0
Azusa,manufacturing,168.0
Azusa,marketing,45.0
Azusa,mednurse,14.0
Azusa,protective,106.0
Azusa,retail,203.0
Azusa,sales,280.0
Azusa,techsoftware,34.0
Azusa,therapy,1.0
Azusa,uncategorized,12.0
Bakersfield,accounting,3332.0
Bakersfield,admin,13361.0
Bakersfield,agriculture,5.0
Bakersfield,arts,605.0
Bakersfield,care,659.0
Bakersfield,childcare,1222.0
Bakersfield,construction,605.0
Bakersfield,customer,6493.0
Bakersfield,driver,2448.0
Bakersfield,education,3299.0
Bakersfield,finance,1003.0
Bakersfield,food,9987.0
Bakersfield,hospitality,745.0
Bakersfield,hr,544.0
Bakersfield,install,12490.0
Bakersfield,insurance,535.0
Bakersfield,legal,384.0
Bakersfield,management,2802.0
Bakersfield,manufacturing,9.0
Bakersfield,marketing,62.0
Bakersfield,math,10.0
Bakersfield,meddental,1643.0
Bakersfield,meddr,71.0
Bakersfield,medinfo,4595.0
Bakersfield,mednurse,3456.0
Bakersfield,medtech,2704.0
Bakersfield,personal,373.0
Bakersfield,pharmacy,840.0
Bakersfield,project,712.0
Bakersfield,protective,727.0
Bakersfield,realestate,2167.0
Bakersfield,retail,6333.0
Bakersfield,sales,6818.0
Bakersfield,sanitation,586.0
Bakersfield,science,48.0
Bakersfield,service,7078.0
Bakersfield,sports,113.0
Bakersfield,techhelp,26.0
Bakersfield,techinfo,644.0
Bakersfield,techsoftware,307.0
Bakersfield,therapy,762.0
Bakersfield,transport,809.0
Bakersfield,uncategorized,4087.0
Bakersfield,veterinary,734.0
Bakersfield,warehouse,851.0
Baldwin Park,accounting,11.0
Baldwin Park,care,51.0
Baldwin Park,childcare,16.0
Baldwin Park,customer,131.0
Baldwin Park,education,14.0
Baldwin Park,engid,58.0
Baldwin Park,food,138.0
Baldwin Park,install,52.0
Baldwin Park,management,111.0
Baldwin Park,manufacturing,33.0
Baldwin Park,marketing,4.0
Baldwin Park,mednurse,183.0
Baldwin Park,medtech,51.0
Baldwin Park,retail,124.0
Baldwin Park,sanitation,41.0
Baldwin Park,service,62.0
Baldwin Park,therapy,37.0
Baldwin Park,uncategorized,9.0
Baldwin Park,warehouse,126.0
Banning,admin,28.0
Banning,childcare,119.0
Banning,driver,15.0
Banning,food,24.0
Banning,management,101.0
Banning,manufacturing,5.0
Banning,medinfo,204.0
Banning,mednurse,87.0
Banning,medtech,101.0
Banning,sanitation,34.0
Banning,service,84.0
Banning,therapy,5.0
Barstow,customer,509.0
Barstow,driver,86.0
Barstow,education,15.0
Barstow,food,1187.0
Barstow,install,207.0
Barstow,insurance,21.0
Barstow,management,375.0
Barstow,meddr,2.0
Barstow,mednurse,11.0
Barstow,medtech,109.0
Barstow,military,133.0
Barstow,retail,80.0
Barstow,sales,476.0
Barstow,techhelp,13.0
Barstow,uncategorized,2581.0
Barstow,warehouse,138.0
Bassett,therapy,1.0
Bay Point,admin,73.0
Bay Point,marketing,14.0
Bay Point,therapy,33.0
Beale AFB,admin,4.0
Beale AFB,customer,48.0
Beale AFB,install,127.0
Beale AFB,medtech,48.0
Beale AFB,techinfo,21.0
Beaumont,childcare,39.0
Beaumont,customer,27.0
Beaumont,driver,3.0
Beaumont,education,21.0
Beaumont,food,91.0
Beaumont,management,151.0
Beaumont,medtech,32.0
Beaumont,retail,251.0
Beaumont,sales,55.0
Beaumont,sanitation,34.0
Beaumont,sports,153.0
Beaumont,therapy,5.0
Bel Air,mednurse,7.0
Bell,admin,34.0
Bell,arts,3.0
Bell,construction,38.0
Bell,customer,91.0
Bell,driver,19.0
Bell,education,0.0
Bell,food,91.0
Bell,management,0.0
Bell,meddr,61.0
Bell,mednurse,1.0
Bell Gardens,driver,23.0
Bell Gardens,education,37.0
Bell Gardens,food,45.0
Bell Gardens,protective,133.0
Bell Gardens,realestate,29.0
Bell Gardens,service,145.0
Bellflower,admin,46.0
Bellflower,childcare,103.0
Bellflower,construction,162.0
Bellflower,customer,202.0
Bellflower,driver,5.0
Bellflower,education,75.0
Bellflower,finance,119.0
Bellflower,install,64.0
Bellflower,management,74.0
Bellflower,marketing,17.0
Bellflower,medinfo,3.0
Bellflower,mednurse,31.0
Bellflower,medtech,162.0
Bellflower,pharmacy,23.0
Bellflower,retail,596.0
Bellflower,sales,34.0
Bellflower,sanitation,69.0
Bellflower,service,182.0
Bellflower,sports,83.0
Bellflower,therapy,17.0
Bellflower,uncategorized,152.0
Bellflower,warehouse,105.0
Belmont,admin,87.0
Belmont,arts,5.0
Belmont,childcare,24.0
Belmont,construction,5.0
Belmont,customer,104.0
Belmont,education,97.0
Belmont,engid,98.0
Belmont,food,73.0
Belmont,hospitality,108.0
Belmont,install,68.0
Belmont,management,27.0
Belmont,marketing,6.0
Belmont,media,74.0
Belmont,mednurse,71.0
Belmont,medtech,3.0
Belmont,realestate,3.0
Belmont,retail,37.0
Belmont,sanitation,3.0
Belmont,science,88.0
Belmont,sports,0.0
Belmont,techinfo,182.0
Belmont,techsoftware,93.0
Belmont,uncategorized,1.0
Belmont,veterinary,56.0
Belmont,warehouse,18.0
Belmont Shore,retail,7.0
Belvedere,education,3.0
Belvedere Tiburon,care,3.0
Belvedere Tiburon,food,1.0
Benicia,accounting,289.0
Benicia,admin,214.0
Benicia,childcare,167.0
Benicia,construction,16.0
Benicia,customer,231.0
Benicia,driver,102.0
Benicia,install,390.0
Benicia,management,24.0
Benicia,manufacturing,101.0
Benicia,pharmacy,24.0
Benicia,project,3.0
Benicia,retail,45.0
Benicia,sales,69.0
Benicia,service,25.0
Benicia,warehouse,14.0
Berkeley,accounting,65.0
Berkeley,admin,393.0
Berkeley,care,127.0
Berkeley,childcare,379.0
Berkeley,customer,137.0
Berkeley,driver,16.0
Berkeley,education,768.0
Berkeley,engchem,22.0
Berkeley,finance,14.0
Berkeley,food,513.0
Berkeley,hr,51.0
Berkeley,install,355.0
Berkeley,insurance,93.0
Berkeley,management,860.0
Berkeley,manufacturing,25.0
Berkeley,marketing,289.0
Berkeley,math,40.0
Berkeley,meddental,57.0
Berkeley,media,238.0
Berkeley,medinfo,287.0
Berkeley,mednurse,338.0
Berkeley,medtech,277.0
Berkeley,personal,32.0
Berkeley,pharmacy,5.0
Berkeley,project,88.0
Berkeley,protective,340.0
Berkeley,realestate,91.0
Berkeley,retail,1582.0
Berkeley,sales,445.0
Berkeley,sanitation,344.0
Berkeley,science,457.0
Berkeley,service,190.0
Berkeley,socialscience,79.0
Berkeley,techhelp,42.0
Berkeley,techinfo,40.0
Berkeley,techsoftware,173.0
Berkeley,therapy,116.0
Berkeley,uncategorized,321.0
Berkeley,warehouse,25.0
Bethel Island,driver,7.0
Betteravia,therapy,12.0
Beverly Hills,accounting,494.0
Beverly Hills,admin,529.0
Beverly Hills,care,101.0
Beverly Hills,childcare,91.0
Beverly Hills,construction,79.0
Beverly Hills,customer,77.0
Beverly Hills,education,197.0
Beverly Hills,finance,68.0
Beverly Hills,food,279.0
Beverly Hills,hospitality,54.0
Beverly Hills,hr,24.0
Beverly Hills,install,10.0
Beverly Hills,legal,128.0
Beverly Hills,management,286.0
Beverly Hills,manufacturing,29.0
Beverly Hills,marketing,281.0
Beverly Hills,meddr,10.0
Beverly Hills,medinfo,26.0
Beverly Hills,mednurse,284.0
Beverly Hills,medtech,109.0
Beverly Hills,pharmacy,10.0
Beverly Hills,project,92.0
Beverly Hills,protective,46.0
Beverly Hills,realestate,66.0
Beverly Hills,retail,73.0
Beverly Hills,sales,372.0
Beverly Hills,sanitation,121.0
Beverly Hills,service,38.0
Beverly Hills,techhelp,34.0
Beverly Hills,techinfo,165.0
Beverly Hills,techsoftware,38.0
Beverly Hills,transport,14.0
Beverly Hills,uncategorized,329.0
Beverly Hills,warehouse,21.0
Big Bear City,childcare,93.0
Big Bear City,install,51.0
Big Bear City,management,112.0
Big Bear City,sales,15.0
Big Bear City,science,260.0
Big Bear Lake,customer,373.0
Big Bear Lake,food,104.0
Big Bear Lake,install,174.0
Big Bear Lake,management,69.0
Big Bear Lake,protective,11.0
Big Bear Lake,uncategorized,133.0
Big Bear Lake,warehouse,50.0
Big Sur,admin,8.0
Biola,driver,5.0
Bishop,education,2.0
Bishop,install,308.0
Bishop,management,90.0
Bishop,mednurse,17.0
Bishop,sanitation,376.0
Bishop,uncategorized,15.0
Bishop,warehouse,49.0
Bloomington,management,26.0
Bloomington,retail,2.0
Bloomington,warehouse,173.0
Blue Jay,install,17.0
Blythe,construction,121.0
Blythe,customer,20.0
Blythe,mednurse,42.0
Blythe,medtech,0.0
Blythe,sales,114.0
Blythe,transport,429.0
Bonita,admin,49.0
Bonita,food,2.0
Bonita,management,3.0
Bonita,retail,55.0
Bonita,sales,10.0
Bonsall,admin,25.0
Bonsall,education,72.0
Boron,install,44.0
Boron,service,47.0
Boron,techinfo,61.0
Borrego Springs,accounting,40.0
Borrego Springs,driver,1.0
Boulevard,socialscience,3.0
Bradbury,therapy,3.0
Brandeis,care,18.0
Brawley,food,2.0
Brawley,manufacturing,49.0
Brawley,mednurse,21.0
Brawley,sanitation,217.0
Brea,accounting,525.0
Brea,admin,194.0
Brea,childcare,102.0
Brea,customer,159.0
Brea,driver,58.0
Brea,education,32.0
Brea,engelectric,36.0
Brea,engid,0.0
Brea,engmech,109.0
Brea,food,455.0
Brea,hospitality,219.0
Brea,hr,140.0
Brea,install,265.0
Brea,insurance,18.0
Brea,management,405.0
Brea,manufacturing,158.0
Brea,marketing,523.0
Brea,media,27.0
Brea,mednurse,187.0
Brea,medtech,44.0
Brea,personal,212.0
Brea,pharmacy,86.0
Brea,project,26.0
Brea,protective,71.0
Brea,retail,470.0
Brea,sales,351.0
Brea,sanitation,114.0
Brea,science,148.0
Brea,service,14.0
Brea,techhelp,79.0
Brea,techinfo,80.0
Brea,techsoftware,67.0
Brea,uncategorized,321.0
Brea,warehouse,301.0
Brentwood,admin,319.0
Brentwood,customer,280.0
Brentwood,education,102.0
Brentwood,food,1135.0
Brentwood,install,183.0
Brentwood,management,346.0
Brentwood,marketing,56.0
Brentwood,meddental,61.0
Brentwood,mednurse,99.0
Brentwood,personal,166.0
Brentwood,protective,100.0
Brentwood,retail,579.0
Brentwood,sales,83.0
Brentwood,sports,249.0
Brentwood,techhelp,19.0
Brentwood,techsoftware,82.0
Brentwood,therapy,122.0
Brentwood,veterinary,141.0
Brisbane,customer,73.0
Brisbane,driver,99.0
Brisbane,engid,16.0
Brisbane,food,1.0
Brisbane,install,4.0
Brisbane,legal,77.0
Brisbane,management,5.0
Brisbane,marketing,7.0
Brisbane,retail,3.0
Brisbane,sales,30.0
Brisbane,sanitation,8.0
Brisbane,techsoftware,7.0
Brisbane,transport,7.0
Brisbane,warehouse,80.0
Brooks,customer,5.0
Brooks,food,16.0
Brooks,meddr,2.0
Brooks,sanitation,18.0
Brooks,service,47.0
Brookshire,care,16.0
Bryn Mawr,driver,2.0
Bucktown,driver,4.0
Buellton,management,29.0
Buellton,manufacturing,111.0
Buena Park,accounting,114.0
Buena Park,admin,552.0
Buena Park,arts,89.0
Buena Park,childcare,54.0
Buena Park,construction,66.0
Buena Park,customer,49.0
Buena Park,driver,146.0
Buena Park,education,56.0
Buena Park,food,646.0
Buena Park,install,167.0
Buena Park,management,281.0
Buena Park,manufacturing,92.0
Buena Park,marketing,169.0
Buena Park,media,1.0
Buena Park,mednurse,123.0
Buena Park,medtech,59.0
Buena Park,personal,103.0
Buena Park,protective,157.0
Buena Park,retail,1541.0
Buena Park,sales,345.0
Buena Park,service,143.0
Buena Park,techhelp,83.0
Buena Park,techinfo,53.0
Buena Park,techsoftware,119.0
Buena Park,therapy,63.0
Buena Park,uncategorized,72.0
Buena Park,warehouse,356.0
Burbank,accounting,571.0
Burbank,admin,1373.0
Burbank,arch,13.0
Burbank,arts,13.0
Burbank,care,104.0
Burbank,childcare,377.0
Burbank,construction,11.0
Burbank,customer,630.0
Burbank,driver,103.0
Burbank,education,144.0
Burbank,engid,218.0
Burbank,food,1473.0
Burbank,hr,167.0
Burbank,install,209.0
Burbank,insurance,322.0
Burbank,legal,127.0
Burbank,management,659.0
Burbank,manufacturing,50.0
Burbank,marketing,270.0
Burbank,meddr,18.0
Burbank,media,533.0
Burbank,mednurse,557.0
Burbank,medtech,272.0
Burbank,personal,95.0
Burbank,project,155.0
Burbank,protective,110.0
Burbank,realestate,7.0
Burbank,retail,304.0
Burbank,sales,831.0
Burbank,service,101.0
Burbank,sports,31.0
Burbank,techhelp,265.0
Burbank,techinfo,303.0
Burbank,techsoftware,603.0
Burbank,therapy,1.0
Burbank,uncategorized,129.0
Burlingame,accounting,80.0
Burlingame,admin,202.0
Burlingame,arts,72.0
Burlingame,care,38.0
Burlingame,childcare,169.0
Burlingame,construction,14.0
Burlingame,customer,106.0
Burlingame,driver,8.0
Burlingame,education,48.0
Burlingame,engelectric,95.0
Burlingame,finance,6.0
Burlingame,food,656.0
Burlingame,install,128.0
Burlingame,management,223.0
Burlingame,manufacturing,181.0
Burlingame,marketing,57.0
Burlingame,mednurse,259.0
Burlingame,medtech,97.0
Burlingame,project,46.0
Burlingame,retail,134.0
Burlingame,sales,19.0
Burlingame,sanitation,10.0
Burlingame,science,33.0
Burlingame,service,40.0
Burlingame,techhelp,3.0
Burlingame,techsoftware,176.0
Burlingame,therapy,20.0
Burlingame,uncategorized,43.0
Burlingame,warehouse,193.0
Burlington,sales,21.0
Byron,engcivil,37.0
Byron,install,2.0
Cabazon,retail,74.0
Cabazon,sales,30.0
Cabazon,uncategorized,55.0
Cairns Corner,install,6.0
Calabasas,accounting,182.0
Calabasas,admin,56.0
Calabasas,arts,118.0
Calabasas,care,17.0
Calabasas,childcare,36.0
Calabasas,education,184.0
Calabasas,food,118.0
Calabasas,hr,69.0
Calabasas,install,33.0
Calabasas,insurance,33.0
Calabasas,legal,152.0
Calabasas,management,42.0
Calabasas,math,124.0
Calabasas,protective,1.0
Calabasas,realestate,37.0
Calabasas,retail,64.0
Calabasas,sales,163.0
Calabasas,sanitation,70.0
Calabasas,science,42.0
Calabasas,techhelp,43.0
Calabasas,techinfo,130.0
Calabasas,techsoftware,104.0
Calexico,driver,292.0
Calexico,food,352.0
Calexico,install,279.0
Calexico,techinfo,126.0
California City,accounting,1.0
California City,food,28.0
California City,management,1.0
California City,meddental,73.0
Calimesa,construction,8.0
Calimesa,mednurse,18.0
Calimesa,techinfo,1.0
Calimesa,uncategorized,74.0
Calipatria,meddr,3.0
Calipatria,mednurse,47.0
Calipatria,service,69.0
Calistoga,customer,29.0
Calistoga,food,27.0
Calpella,education,9.0
Camarillo,accounting,126.0
Camarillo,admin,546.0
Camarillo,arch,39.0
Camarillo,care,159.0
Camarillo,childcare,247.0
Camarillo,customer,10.0
Camarillo,driver,0.0
Camarillo,education,9.0
Camarillo,engelectric,121.0
Camarillo,engid,21.0
Camarillo,engmech,74.0
Camarillo,finance,132.0
Camarillo,food,518.0
Camarillo,hr,251.0
Camarillo,install,63.0
Camarillo,insurance,16.0
Camarillo,legal,61.0
Camarillo,management,771.0
Camarillo,manufacturing,235.0
Camarillo,marketing,178.0
Camarillo,meddental,7.0
Camarillo,meddr,43.0
Camarillo,medinfo,213.0
Camarillo,mednurse,517.0
Camarillo,medtech,286.0
Camarillo,project,318.0
Camarillo,retail,838.0
Camarillo,sales,287.0
Camarillo,sanitation,195.0
Camarillo,science,8.0
Camarillo,service,77.0
Camarillo,techinfo,340.0
Camarillo,therapy,201.0
Camarillo,uncategorized,163.0
Camarillo,veterinary,16.0
Camarillo,warehouse,20.0
Cambria,sanitation,5.0
Cameron Park,food,46.0
Cameron Park,management,15.0
Cameron Park,mednurse,6.0
Cameron Park,retail,124.0
Cameron Park,sales,12.0
Cameron Park,service,63.0
Cameron Park,warehouse,176.0
Camp Parks,education,23.0
Camp Pendleton,accounting,3.0
Camp Pendleton,customer,27.0
Camp Pendleton,driver,41.0
Camp Pendleton,education,23.0
Camp Pendleton,food,12.0
Camp Pendleton,install,13.0
Camp Pendleton,math,13.0
Camp Pendleton,pharmacy,136.0
Camp Pendleton,sales,4.0
Camp Pendleton,science,115.0
Camp Pendleton,service,39.0
Camp Pendleton,techhelp,20.0
Camp Pendleton,techsoftware,32.0
Camp Pendleton,warehouse,3.0
Camp Pendleton North,math,35.0
Camp Pendleton South,techhelp,7.0
Campbell,accounting,25.0
Campbell,admin,28.0
Campbell,arts,15.0
Campbell,childcare,136.0
Campbell,customer,768.0
Campbell,driver,283.0
Campbell,engmech,3.0
Campbell,food,239.0
Campbell,hospitality,36.0
Campbell,hr,5.0
Campbell,install,195.0
Campbell,management,60.0
Campbell,marketing,7.0
Campbell,medinfo,1.0
Campbell,mednurse,185.0
Campbell,medtech,7.0
Campbell,personal,17.0
Campbell,project,4.0
Campbell,retail,24.0
Campbell,sales,88.0
Campbell,sanitation,30.0
Campbell,science,66.0
Campbell,service,31.0
Campbell,techhelp,11.0
Campbell,techinfo,23.0
Campbell,techsoftware,107.0
