Avenal,admin,1050.0
Avery,service,3.0
Avila Beach,install,658.0
Avila Beach,management,327.0
Avocado Heights,driver,19.0
Azusa,accounting,565.0
Azusa,care,11.0
Azusa,childcare,1565.0
Azusa,customer,3091.0
Azusa,driver,444.0
Azusa,education,714.0
Azusa,engchem,1239.0
Azusa,food,611.0
Azusa,install,2923.0
Azusa,management,1056.0
Azusa,manufacturing,1372.0
Azusa,marketing,1271.0
Azusa,mednurse,415.0
Azusa,protective,1281.0
Azusa,retail,823.0
Azusa,sales,2278.0
Azusa,techsoftware,383.0
Azusa,therapy,9.0
Azusa,uncategorized,139.0
Bakersfield,accounting,6509.0
Bakersfield,admin,25664.0
Bakersfield,agriculture,12.0
Bakersfield,arts,1456.0
Bakersfield,care,1601.0
Bakersfield,childcare,2502.0
Bakersfield,construction,2108.0
Bakersfield,customer,11787.0
Bakersfield,driver,7307.0
Bakersfield,education,9073.0
Bakersfield,finance,1603.0
Bakersfield,food,23467.0
Bakersfield,hospitality,1382.0
Bakersfield,hr,1335.0
Bakersfield,install,29861.0
Bakersfield,insurance,989.0
Bakersfield,legal,1118.0
Bakersfield,management,12802.0
Bakersfield,manufacturing,112.0
Bakersfield,marketing,155.0
Bakersfield,math,134.0
Bakersfield,meddental,3731.0
Bakersfield,meddr,423.0
Bakersfield,medinfo,8414.0
Bakersfield,mednurse,14073.0
Bakersfield,medtech,6865.0
Bakersfield,personal,1553.0
Bakersfield,pharmacy,1767.0
Bakersfield,project,1409.0
Bakersfield,protective,1896.0
Bakersfield,realestate,4222.0
Bakersfield,retail,14117.0
Bakersfield,sales,15353.0
Bakersfield,sanitation,1184.0
Bakersfield,science,92.0
Bakersfield,service,14440.0
Bakersfield,sports,561.0
Bakersfield,techhelp,26.0
Bakersfield,techinfo,1732.0
Bakersfield,techsoftware,1199.0
Bakersfield,therapy,4534.0
Bakersfield,transport,1721.0
Bakersfield,uncategorized,9657.0
Bakersfield,veterinary,1234.0
Bakersfield,warehouse,1519.0
Baldwin Park,accounting,263.0
Baldwin Park,care,504.0
Baldwin Park,childcare,261.0
Baldwin Park,customer,1054.0
Baldwin Park,education,553.0
Baldwin Park,engid,670.0
Baldwin Park,food,1349.0
Baldwin Park,install,605.0
Baldwin Park,management,1809.0
Baldwin Park,manufacturing,498.0
Baldwin Park,marketing,108.0
Baldwin Park,mednurse,4363.0
Baldwin Park,medtech,659.0
Baldwin Park,retail,1196.0
Baldwin Park,sanitation,857.0
Baldwin Park,service,1064.0
Baldwin Park,therapy,387.0
Baldwin Park,uncategorized,89.0
Baldwin Park,warehouse,986.0
Banning,admin,105.0
Banning,childcare,339.0
Banning,driver,121.0
Banning,food,680.0
Banning,management,1361.0
Banning,manufacturing,284.0
Banning,medinfo,2551.0
Banning,mednurse,1451.0
Banning,medtech,748.0
Banning,sanitation,250.0
Banning,service,901.0
Banning,therapy,202.0
Barstow,customer,1703.0
Barstow,driver,337.0
Barstow,education,185.0
Barstow,food,2700.0
Barstow,install,1292.0
Barstow,insurance,115.0
Barstow,management,1700.0
Barstow,meddr,324.0
Barstow,mednurse,595.0
Barstow,medtech,837.0
Barstow,military,445.0
Barstow,retail,456.0
Barstow,sales,1753.0
Barstow,techhelp,998.0
Barstow,uncategorized,5825.0
Barstow,warehouse,619.0
Bassett,therapy,24.0
Bay Point,admin,1399.0
Bay Point,marketing,374.0
Bay Point,therapy,1279.0
Beale AFB,admin,172.0
Beale AFB,customer,1108.0
Beale AFB,install,1582.0
Beale AFB,medtech,1222.0
Beale AFB,techinfo,472.0
Beaumont,childcare,196.0
Beaumont,customer,303.0
Beaumont,driver,46.0
Beaumont,education,635.0
Beaumont,food,586.0
Beaumont,management,1227.0
Beaumont,medtech,546.0
Beaumont,retail,1603.0
Beaumont,sales,801.0
Beaumont,sanitation,395.0
Beaumont,sports,1557.0
Beaumont,therapy,100.0
Bel Air,mednurse,350.0
Bell,admin,257.0
Bell,arts,24.0
Bell,construction,918.0
Bell,customer,1191.0
Bell,driver,244.0
Bell,education,25.0
Bell,food,429.0
Bell,management,18.0
Bell,meddr,1530.0
Bell,mednurse,304.0
Bell Gardens,driver,1024.0
Bell Gardens,education,1543.0
Bell Gardens,food,562.0
Bell Gardens,protective,3132.0
Bell Gardens,realestate,552.0
Bell Gardens,service,1824.0
Bellflower,admin,261.0
Bellflower,childcare,585.0
Bellflower,construction,1685.0
Bellflower,customer,1587.0
Bellflower,driver,173.0
Bellflower,education,1227.0
Bellflower,finance,982.0
Bellflower,install,1337.0
Bellflower,management,1919.0
Bellflower,marketing,804.0
Bellflower,medinfo,28.0
Bellflower,mednurse,629.0
Bellflower,medtech,2049.0
Bellflower,pharmacy,261.0
Bellflower,retail,4295.0
Bellflower,sales,268.0
Bellflower,sanitation,1583.0
Bellflower,service,2433.0
Bellflower,sports,1407.0
Bellflower,therapy,308.0
Bellflower,uncategorized,256.0
Bellflower,warehouse,907.0
Belmont,admin,1319.0
Belmont,arts,165.0
Belmont,childcare,489.0
Belmont,construction,418.0
Belmont,customer,1540.0
Belmont,education,1782.0
Belmont,engid,1559.0
Belmont,food,2443.0
Belmont,hospitality,1432.0
Belmont,install,1323.0
Belmont,management,512.0
Belmont,marketing,299.0
Belmont,media,972.0
Belmont,mednurse,2424.0
Belmont,medtech,7.0
Belmont,realestate,94.0
Belmont,retail,1639.0
Belmont,sanitation,15.0
Belmont,science,1385.0
Belmont,sports,21.0
Belmont,techinfo,3523.0
Belmont,techsoftware,3042.0
Belmont,uncategorized,9.0
Belmont,veterinary,525.0
Belmont,warehouse,227.0
Belmont Shore,retail,65.0
Belvedere,education,40.0
Belvedere Tiburon,care,51.0
Belvedere Tiburon,food,14.0
Benicia,accounting,3887.0
Benicia,admin,2297.0
Benicia,childcare,1266.0
Benicia,construction,355.0
Benicia,customer,2748.0
Benicia,driver,571.0
Benicia,install,8622.0
Benicia,management,726.0
Benicia,manufacturing,1738.0
Benicia,pharmacy,212.0
Benicia,project,190.0
Benicia,retail,839.0
Benicia,sales,1179.0
Benicia,service,672.0
Benicia,warehouse,418.0
Berkeley,accounting,525.0
Berkeley,admin,4270.0
Berkeley,care,1793.0
Berkeley,childcare,3465.0
Berkeley,customer,1649.0
Berkeley,driver,161.0
Berkeley,education,8836.0
Berkeley,engchem,470.0
Berkeley,finance,496.0
Berkeley,food,5797.0
Berkeley,hr,621.0
Berkeley,install,3586.0
Berkeley,insurance,1480.0
Berkeley,management,10457.0
Berkeley,manufacturing,585.0
Berkeley,marketing,2965.0
Berkeley,math,685.0
Berkeley,meddental,1117.0
Berkeley,media,3952.0
Berkeley,medinfo,1969.0
Berkeley,mednurse,5132.0
Berkeley,medtech,6191.0
Berkeley,personal,416.0
Berkeley,pharmacy,12.0
Berkeley,project,754.0
Berkeley,protective,5024.0
Berkeley,realestate,1309.0
Berkeley,retail,13686.0
Berkeley,sales,4731.0
Berkeley,sanitation,4201.0
Berkeley,science,9544.0
Berkeley,service,2371.0
Berkeley,socialscience,876.0
Berkeley,techhelp,789.0
Berkeley,techinfo,1025.0
Berkeley,techsoftware,3990.0
Berkeley,therapy,998.0
Berkeley,uncategorized,4566.0
Berkeley,warehouse,436.0
Bethel Island,driver,1212.0
Betteravia,therapy,989.0
Beverly Hills,accounting,11831.0
Beverly Hills,admin,12784.0
Beverly Hills,care,4840.0
Beverly Hills,childcare,1746.0
Beverly Hills,construction,1569.0
Beverly Hills,customer,2906.0
Beverly Hills,education,2494.0
Beverly Hills,finance,1318.0
Beverly Hills,food,5953.0
Beverly Hills,hospitality,1084.0
Beverly Hills,hr,1173.0
Beverly Hills,install,220.0
Beverly Hills,legal,3354.0
Beverly Hills,management,6756.0
Beverly Hills,manufacturing,576.0
Beverly Hills,marketing,5315.0
Beverly Hills,meddr,353.0
Beverly Hills,medinfo,962.0
Beverly Hills,mednurse,6470.0
Beverly Hills,medtech,2749.0
Beverly Hills,pharmacy,523.0
Beverly Hills,project,1732.0
Beverly Hills,protective,1610.0
Beverly Hills,realestate,1454.0
Beverly Hills,retail,1204.0
Beverly Hills,sales,5548.0
Beverly Hills,sanitation,3048.0
Beverly Hills,service,927.0
Beverly Hills,techhelp,812.0
Beverly Hills,techinfo,3548.0
Beverly Hills,techsoftware,1517.0
Beverly Hills,transport,199.0
Beverly Hills,uncategorized,6404.0
Beverly Hills,warehouse,551.0
Big Bear City,childcare,498.0
Big Bear City,install,156.0
Big Bear City,management,487.0
Big Bear City,sales,293.0
Big Bear City,science,1259.0
Big Bear Lake,customer,2769.0
Big Bear Lake,food,2127.0
Big Bear Lake,install,1903.0
Big Bear Lake,management,970.0
Big Bear Lake,protective,154.0
Big Bear Lake,uncategorized,1064.0
Big Bear Lake,warehouse,276.0
Big Sur,admin,236.0
Biola,driver,303.0
Bishop,education,18.0
Bishop,install,1168.0
Bishop,management,189.0
Bishop,mednurse,570.0
Bishop,sanitation,813.0
Bishop,uncategorized,129.0
Bishop,warehouse,280.0
Bloomington,management,960.0
Bloomington,retail,132.0
Bloomington,warehouse,4979.0
Blue Jay,install,481.0
Blythe,construction,478.0
Blythe,customer,23.0
Blythe,mednurse,461.0
Blythe,medtech,15.0
Blythe,sales,232.0
Blythe,transport,724.0
Bonita,admin,1491.0
Bonita,food,1230.0
Bonita,management,30.0
Bonita,retail,1399.0
Bonita,sales,179.0
Bonsall,admin,1485.0
Bonsall,education,1408.0
Boron,install,472.0
Boron,service,387.0
Boron,techinfo,687.0
Borrego Springs,accounting,283.0
Borrego Springs,driver,24.0
Boulevard,socialscience,16.0
Bradbury,therapy,17.0
Brandeis,care,324.0
Brawley,food,21.0
Brawley,manufacturing,344.0
Brawley,mednurse,604.0
Brawley,sanitation,814.0
Brea,accounting,7448.0
Brea,admin,3178.0
Brea,childcare,1195.0
Brea,customer,1902.0
Brea,driver,850.0
Brea,education,446.0
Brea,engelectric,471.0
Brea,engid,28.0
Brea,engmech,1536.0
Brea,food,5393.0
Brea,hospitality,1567.0
Brea,hr,2315.0
Brea,install,2910.0
Brea,insurance,285.0
Brea,management,6347.0
Brea,manufacturing,1918.0
Brea,marketing,7278.0
Brea,media,703.0
Brea,mednurse,2962.0
Brea,medtech,1637.0
Brea,personal,3372.0
Brea,pharmacy,1506.0
Brea,project,143.0
Brea,protective,1371.0
Brea,retail,5313.0
Brea,sales,3381.0
Brea,sanitation,1684.0
Brea,science,1467.0
Brea,service,134.0
Brea,techhelp,1083.0
Brea,techinfo,1781.0
Brea,techsoftware,1287.0
Brea,uncategorized,9182.0
Brea,warehouse,4246.0
Brentwood,admin,1647.0
Brentwood,customer,1982.0
Brentwood,education,562.0
Brentwood,food,4804.0
Brentwood,install,1353.0
Brentwood,management,2593.0
Brentwood,marketing,632.0
Brentwood,meddental,443.0
Brentwood,mednurse,1313.0
Brentwood,personal,1509.0
Brentwood,protective,651.0
Brentwood,retail,3865.0
Brentwood,sales,1033.0
Brentwood,sports,2413.0
Brentwood,techhelp,132.0
Brentwood,techsoftware,1219.0
Brentwood,therapy,1100.0
Brentwood,veterinary,667.0
Brisbane,customer,1129.0
Brisbane,driver,2029.0
Brisbane,engid,320.0
Brisbane,food,20.0
Brisbane,install,73.0
Brisbane,legal,1316.0
Brisbane,management,149.0
Brisbane,marketing,127.0
Brisbane,retail,32.0
Brisbane,sales,642.0
Brisbane,sanitation,1025.0
Brisbane,techsoftware,253.0
Brisbane,transport,158.0
Brisbane,warehouse,2829.0
Brooks,customer,49.0
Brooks,food,213.0
Brooks,meddr,18.0
Brooks,sanitation,190.0
Brooks,service,855.0
Brookshire,care,347.0
Bryn Mawr,driver,164.0
Bucktown,driver,479.0
Buellton,management,683.0
Buellton,manufacturing,1491.0
Buena Park,accounting,1725.0
Buena Park,admin,6545.0
Buena Park,arts,450.0
Buena Park,childcare,518.0
Buena Park,construction,1245.0
Buena Park,customer,746.0
Buena Park,driver,1795.0
Buena Park,education,844.0
Buena Park,food,6128.0
Buena Park,install,2286.0
Buena Park,management,5269.0
Buena Park,manufacturing,2579.0
Buena Park,marketing,2340.0
Buena Park,media,86.0
Buena Park,mednurse,1924.0
Buena Park,medtech,1782.0
Buena Park,personal,1689.0
Buena Park,protective,3031.0
Buena Park,retail,12202.0
Buena Park,sales,4148.0
Buena Park,service,1215.0
Buena Park,techhelp,939.0
Buena Park,techinfo,939.0
Buena Park,techsoftware,1701.0
Buena Park,therapy,1718.0
Buena Park,uncategorized,756.0
Buena Park,warehouse,5958.0
Burbank,accounting,7663.0
Burbank,admin,27131.0
Burbank,arch,490.0
Burbank,arts,349.0
Burbank,care,1218.0
Burbank,childcare,3433.0
Burbank,construction,352.0
Burbank,customer,5439.0
Burbank,driver,2200.0
Burbank,education,1441.0
Burbank,engid,5154.0
Burbank,food,11887.0
Burbank,hr,2649.0
Burbank,install,3045.0
Burbank,insurance,5099.0
Burbank,legal,2228.0
Burbank,management,13790.0
Burbank,manufacturing,996.0
Burbank,marketing,6770.0
Burbank,meddr,213.0
Burbank,media,7541.0
Burbank,mednurse,7945.0
Burbank,medtech,4026.0
Burbank,personal,573.0
Burbank,project,1929.0
Burbank,protective,1455.0
Burbank,realestate,130.0
Burbank,retail,4018.0
Burbank,sales,10878.0
Burbank,service,1233.0
Burbank,sports,596.0
Burbank,techhelp,2793.0
Burbank,techinfo,5492.0
Burbank,techsoftware,13504.0
Burbank,therapy,16.0
Burbank,uncategorized,1119.0
Burlingame,accounting,1633.0
Burlingame,admin,1930.0
Burlingame,arts,2091.0
Burlingame,care,283.0
Burlingame,childcare,1317.0
Burlingame,construction,165.0
Burlingame,customer,3555.0
Burlingame,driver,182.0
Burlingame,education,685.0
Burlingame,engelectric,1859.0
Burlingame,finance,97.0
Burlingame,food,7283.0
Burlingame,install,2340.0
Burlingame,management,4561.0
Burlingame,manufacturing,2016.0
Burlingame,marketing,1526.0
Burlingame,mednurse,4868.0
Burlingame,medtech,1337.0
Burlingame,project,603.0
Burlingame,retail,2221.0
Burlingame,sales,810.0
Burlingame,sanitation,537.0
Burlingame,science,428.0
Burlingame,service,329.0
Burlingame,techhelp,95.0
Burlingame,techsoftware,3394.0
Burlingame,therapy,408.0
Burlingame,uncategorized,282.0
Burlingame,warehouse,1453.0
Burlington,sales,291.0
Byron,engcivil,757.0
Byron,install,10.0
Cabazon,retail,1189.0
Cabazon,sales,596.0
Cabazon,uncategorized,1122.0
Cairns Corner,install,324.0
Calabasas,accounting,2654.0
Calabasas,admin,2227.0
Calabasas,arts,3619.0
Calabasas,care,283.0
Calabasas,childcare,373.0
Calabasas,education,1636.0
Calabasas,food,975.0
Calabasas,hr,1471.0
Calabasas,install,893.0
Calabasas,insurance,421.0
Calabasas,legal,2419.0
Calabasas,management,2141.0
Calabasas,math,2715.0
Calabasas,protective,28.0
Calabasas,realestate,1449.0
Calabasas,retail,719.0
Calabasas,sales,1907.0
Calabasas,sanitation,1064.0
Calabasas,science,871.0
Calabasas,techhelp,1203.0
Calabasas,techinfo,1834.0
Calabasas,techsoftware,2308.0
Calexico,driver,2183.0
Calexico,food,1900.0
Calexico,install,1724.0
Calexico,techinfo,1297.0
California City,accounting,4.0
California City,food,241.0
California City,management,27.0
California City,meddental,493.0
Calimesa,construction,157.0
Calimesa,mednurse,433.0
Calimesa,techinfo,36.0
Calimesa,uncategorized,1428.0
Calipatria,meddr,221.0
Calipatria,mednurse,1979.0
Calipatria,service,1129.0
Calistoga,customer,460.0
Calistoga,food,399.0
Calpella,education,57.0
Camarillo,accounting,826.0
Camarillo,admin,3382.0
Camarillo,arch,504.0
Camarillo,care,684.0
Camarillo,childcare,2017.0
Camarillo,customer,238.0
Camarillo,driver,14.0
Camarillo,education,69.0
Camarillo,engelectric,1744.0
Camarillo,engid,314.0
Camarillo,engmech,636.0
Camarillo,finance,2537.0
Camarillo,food,2201.0
Camarillo,hr,1168.0
Camarillo,install,811.0
Camarillo,insurance,220.0
Camarillo,legal,739.0
Camarillo,management,4794.0
Camarillo,manufacturing,1958.0
Camarillo,marketing,820.0
Camarillo,meddental,191.0
Camarillo,meddr,468.0
Camarillo,medinfo,1481.0
Camarillo,mednurse,4015.0
Camarillo,medtech,2653.0
Camarillo,project,1461.0
Camarillo,retail,6960.0
Camarillo,sales,2088.0
Camarillo,sanitation,1625.0
Camarillo,science,64.0
Camarillo,service,575.0
Camarillo,techinfo,2252.0
Camarillo,therapy,1685.0
Camarillo,uncategorized,1798.0
Camarillo,veterinary,92.0
Camarillo,warehouse,128.0
Cambria,sanitation,26.0
Cameron Park,food,1411.0
Cameron Park,management,190.0
Cameron Park,mednurse,77.0
Cameron Park,retail,2350.0
Cameron Park,sales,218.0
Cameron Park,service,1035.0
Cameron Park,warehouse,2556.0
Camp Parks,education,447.0
Camp Pendleton,accounting,54.0
Camp Pendleton,customer,1868.0
Camp Pendleton,driver,1266.0
Camp Pendleton,education,357.0
Camp Pendleton,food,929.0
Camp Pendleton,install,163.0
Camp Pendleton,math,423.0
Camp Pendleton,pharmacy,1915.0
